"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","P4623400","SLD","3401 BAKER DAIRY RD","HAINES CITY","33844","FLORIDA DEVELOPMENT CO","1,325","$94,000","2","2","0","1983","None","Single Family Home","$640","22","22","970","All Cash","08/14/2015","$70.94","$70.94","1.00","I THINK REALTY, LLC","Manny Quiros","260565745","Manny Quiros","255000603","260565745","P","East Polk"
"1","P4707616","SLD","5124 BAKER DAIRY RD","HAINES CITY","33844","ACREAGE & UNREC","3,380","$250,000","5","3","0","1996","None","Single Family Home","$1,646","138","138","138","New FHA","05/12/2016","$81.36","$73.96","0.91","BROKERS REALTY OF CENTRAL FLOR","Renee Butler","255000107","Bill Holman","261012865","272502757","P","East Polk"
"1","O5323462","SLD","403 BALL CT","POINCIANA","34759","POINCIANA NBRHD 01 VILLAGE 03","1,252","$93,000","3","2","0","1980","None","Single Family Home","$1,088","212","212","226","New FHA","07/21/2015","$74.28","$74.28","1.00","LA ROSA REALTY, LLC","Debbie Greenlees","270512325","Idanis Ramia","272506977","272503528","O","Orlando Regional"
"1","S4817324","SLD","420 BALL CT","POINCIANA","34759","POINCIANA NBRHD 01 VILLAGE 03","1,025","$98,000","2","2","0","1985","None","Single Family Home","$1,037","161","161","161","Not Applicable","01/29/2016","$95.51","$95.61","1.00","SOUTHERN DUNES REALTY","Tanya Brinson","272507062","Mora Perez","56563","261203794","S","Orlando Regional"
"1","S4823400","SLD","428 BALL CT","KISSIMMEE","34759","POINCIANA NBRHD 01 VILLAGE 03","1,153","$90,000","2","2","0","1981","Community","Single Family Home","$417","78","78","78","New FHA","04/01/2016","$86.73","$78.06","0.90","AMERITEAM REALTY, INC.","Ella Torres","261069413","Vicki Sawoscinski","10041","255001765","S","Orlando Regional"
"1","S4815889","SLD","205 BALLYSHANNON DR","DAVENPORT","33897","HAMPTON ESTATES","2,838","$235,000","5","3","0","2000","Community, Private","Single Family Home","$3,144","203","203","209","New FHA","03/01/2016","$88.05","$82.80","0.94","REMAX PREMIER PROPERTIES","Todd Curtice","272501596","Ivelisse Anaya","261011211","261208758","S","Osceola"
"1","O5378134","SLD","330 BALLYSHANNON DR","DAVENPORT","33897","HAMPTON ESTATES","1,974","$189,000","4","3","0","2000","Community, Private","Single Family Home","$2,668","122","122","122","All Cash","12/04/2015","$100.81","$95.74","0.95","JC PENNY REALTY LLC","Dixie Mutisya","261085070","Cheryl Abercrombie-Beckett","261011850","658003536","O","Orlando Regional"
"1","S4803186","SLD","105 BALMORAL CT","DAVENPORT","33896","ASHLEY MANOR","2,201","$210,000","5","3","1","2000","Private","Single Family Home","$2,544","142","142","242","New Conventional","06/12/2015","$104.04","$95.41","0.92","ANOTHER DAY IN FLORIDA, LLC","Susan C Reininghaus","272502522","Susan C Reininghaus","272503259","272502522","S","Osceola"
"1","S4814420","SLD","215 BALMORAL CT","DAVENPORT","33896","ASHLEY MANOR","1,499","$174,950","3","2","0","2000","Private","Single Family Home","$2,274","14","14","14","All Cash","08/31/2015","$116.71","$116.71","1.00","TEAM DONOVAN","James Donovan","272502402","Lloyd Hart","272506345","272502673","S","Osceola"
"1","O5337914","SLD","227 BALMORAL CT","DAVENPORT","33896","ASHLEY MANOR","2,621","$215,000","5","4","1","2000","Private","Single Family Home","$2,596","283","90","132","New FHA","07/13/2015","$83.75","$82.03","0.98","REUNION FLORIDA REALTY LLC","Alex Lopez","27250289","Justin Davidson","261009190","261208430","O","Orlando Regional"
"1","L4707726","SLD","1852 BALTUSROL CT","LAKELAND","33803","FAIRWAY LAKES","3,168","$356,500","3","2","0","1994","Private","Single Family Home","$7,622","184","184","187","All Cash","01/28/2016","$126.23","$112.53","0.89","KELLER WILLIAMS REALTY","Jay Reardon","265500244","Jay Reardon","265500286","265500244","L","Lakeland"
"1","P4705276","SLD","5743 BAMBI DR","LAKELAND","33809","DEERFIELD EAST","1,197","$90,000","2","2","0","1987","None","Single Family Home","$751","8","8","8","New Conventional","06/26/2015","$79.28","$75.19","0.95","LING REALTY, LLC","Dale Ling","255001524","Veronica Davis","265500286","265578096","P","East Polk"
"1","L4703888","SLD","5802 BAMBI DR","LAKELAND","33809","DEERFIELD EAST","1,149","$70,000","3","2","0","1988","None","Single Family Home","$970","105","105","105","All Cash","08/31/2015","$70.41","$60.92","0.87","KELLER WILLIAMS REALTY","Gate Arty","265500397","Milton De La Cruz","265522620","265505544","L","Lakeland"
"1","L4710533","SLD","5802 BAMBI DR","LAKELAND","33809","DEERFIELD EAST","1,149","$112,000","3","2","0","1988","None","Single Family Home","$1,357","5","5","5","All Cash","12/28/2015","$99.13","$97.48","0.98","LAKELAND HOMES AND REALTY, LLC","Milton De La Cruz","265505544","Arlene Muldrew","265500286","265522669","L","Lakeland"
"1","L4711922","SLD","5805 BAMBI DR","LAKELAND","33809","DEERFIELD EAST","1,444","$102,000","3","2","0","1987","None","Single Family Home","$953","2","2","2","All Cash","03/14/2016","$79.64","$70.64","0.89","RE/MAX PARAMOUNT PROPERTIES","Brenda Gillaspy","265501698","Maurice French","261011415","261203935","L","Lakeland"
"1","L4706228","SLD","1833 BANANA RD","LAKELAND","33810","ACREAGE & UNREC","1,551","$189,000","3","2","0","1979","None","Single Family Home","$1,520","8","8","8","New FHA","06/25/2015","$121.86","$121.86","1.00","WEBPRO REALTY, LLC","Gail La Sarso","265500286","Casey Tray","777582","261534339","L","Lakeland"
