"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","P4708836","ACT","3430 AVENUE W NW","WINTER HAVEN","33881","INWOOD UNIT 04","840","$61,500","3","1","0","1959","None","Single Family Home","$690","536","108","","","","$73.21","","","KELLER WILLIAMS REALTY OF WH","Lucy Martinez","255000731","","","","P","East Polk"
"1","P4710387","ACT","1025 AVENUE Y NW","WINTER HAVEN","33881","HARTRIDGE MANOR","2,121","$169,000","3","2","0","1930","None","Single Family Home","$2,012","18","2","","","","$79.68","","","THE STONES REAL ESTATE FIRM","Michael Stone","255000821","","","","P","East Polk"
"1","P4709620","ACT","445 S AVOCADO CT","EAGLE LAKE","33839","EAGLE TERRACE","975","$102,000","3","2","0","1980","None","Single Family Home","$1,395","53","53","","","","$104.62","","","HOME PROS REALTY LLC","Eric Galban","261065948","","","","P","East Polk"
"1","K4700820","ACT","6449 AVOCADO DR","INDIAN LAKE ESTATES","33855","INDIAN LAKE ESTATES","1,517","$249,900","3","2","0","1989","Private","Single Family Home","$2,242","103","103","","","","$164.73","","","MUSIC REALTY","Linda Bagley","255000886","","","","K","East Polk"
"1","K4700927","ACT","8490 AVON PARK CUT OFF RD","FORT MEADE","33841","NOT IN A SUBDIVISION","3,180","$325,000","4","4","0","1900","Private","Single Family Home","$2,198","26","26","","","","$102.20","","","KEYSTONE REALTY","Cindy Wise","255001134","","","","K","Lake Wales"
"1","O5401856","ACT","173 AZALEA DR","DAVENPORT","33837","SUNRIDGE WOODS PH 03","1,848","$189,000","4","2","0","1996","Private","Single Family Home","$2,267","194","194","","","","$102.27","","","KELLER WILLIAMS ADVANTAGE III","Patsy Woody","272500153","","","","O","Orlando Regional"
"1","P4709151","ACT","645 AZALEA PL","BARTOW","33830","AZALEA PARK","742","$36,000","2","1","0","1954","None","Single Family Home","$102","37","37","","","","$48.52","","","KELLER WILLIAMS REALTY OF WH","Sarah Armstrong","255000179","","","","P","East Polk"
"1","P4709506","ACT","603 BABCOCK AVE","LAKE WALES","33853","ACREAGE","1,152","$37,000","3","1","0","1965","None","Single Family Home","$712","64","64","","","","$32.12","","","COLDWELL BANKER RESIDENTIAL RE","J. Michael Nolen, JR","255000095","","","","P","East Polk"
"1","P4710347","ACT","168 BAHIA CT","WINTER HAVEN","33880","LAKE WOOD ACRES","1,692","$95,000","2","2","0","1999","None","Single Family Home","$1,329","5","5","","","","$56.15","","","LA MOND REALTY INC.","Robbie La Mond","255000670","","","","P","East Polk"
"1","S4830683","ACT","227 BAILEY CIR","DAVENPORT","33897","HAMPTON ESTATES","2,376","$255,000","5","4","0","1999","Private","Single Family Home","$2,768","5","5","","","","$107.32","","","CHANGING LATITUDES REAL ESTATE","Carrie Courtney","272503418","","","","S","Osceola"
