"#","ML Number","Status","Address","City","Postal Code","Legal Subdivision Name","Sq Ft Heated","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Taxes","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP/SqFt","SP/SqFt","SP/LP","List Office Name","List Agent Full Name","List Agent ID","Selling Agent Name","Selling Office ID","Selling Agent ID","LSC List Side","Office Primary Board ID"
"1","O5422783","SLD","908 CANNES PL","ORLANDO","32808","PINE HILLS SUB 10","1,191","$25,000","2","1","0","1955","None","Single Family Home","$766","21","21","21","All Cash","03/17/2016","$15.95","$20.99","1.32","LEMONTREE REALTY LLC","Heather Unger, PA","261085856","Scott Guido","261011596","261208293","O","Orlando Regional"
"1","O5358463","SLD","336 CANOE TRAIL LN","ORLANDO","32825","MOSS POINTE","1,384","$156,000","3","2","0","1982","None","Single Family Home","$2,342","150","150","156","New FHA","10/30/2015","$108.38","$112.72","1.04","RE/MAX TOWN & COUNTRY REALTY","Denise McKinley","261082636","Jennifer Wemert","59638","805527269","O","Orlando Regional"
"1","O5400070","SLD","2202 CANONERO CT","ORLANDO","32825","SURREY RIDGE","1,202","$150,000","3","2","0","1989","None","Single Family Home","$2,093","37","37","45","New FHA","01/22/2016","$124.71","$124.79","1.00","SMITH REALTY INC","Jesse Smith","261531070","Gloria Mejia","50344","261088471","O","Orlando Regional"
"1","O5341994","SLD","1004 CANOVIA","ORLANDO","32804","SUNSHINE GARDENS 2ND ADD","1,115","$98,500","3","1","0","1955","None","Single Family Home","$1,038","94","94","106","New FHA","06/30/2015","$89.60","$88.34","0.99","COLDWELL BANKER RESIDENTIAL RE","Gregg Hade","261207111","Christopher Bessette","56128","261096749","O","Orlando Regional"
"1","G4819749","SLD","1028 CANOVIA AVE","ORLANDO","32804","SUNSHINE GARDENS 2ND ADD","1,163","$137,350","2","1","0","1955","None","Single Family Home","$552","4","4","4","New FHA","12/22/2015","$111.69","$118.10","1.06","ERA GRIZZARD REAL ESTATE","Tami Klingenberg","260503224","Bob Fleming","56553","261002350","G","Lake and Sumter"
"1","G4813048","SLD","758 CANOVIA AVE","ORLANDO","32804","SUNSHINE GARDENS","1,354","$105,000","3","1","1","1958","Private","Single Family Home","$1,350","0","0","0","Assume Conventional","06/17/2015","$84.93","$77.55","0.91","WATSON REALTY CORP","Joshua Radcliffe","260503765","Calvin Brown","261010670","261200498","G","Lake and Sumter"
"1","O5392694","SLD","840 CANOVIA AVE","ORLANDO","32804","SUNSHINE GARDENS","1,067","$137,500","3","1","1","1955","None","Single Family Home","$1,192","29","29","29","All Cash","11/06/2015","$133.55","$128.87","0.96","KELLER WILLIAMS CLASSIC REALTY","Hojin Chang","261062523","Kim Lam","59174F","261083257","O","Orlando Regional"
"1","O5369344","SLD","2341 CANTERCLUB TRL","APOPKA","32712","WEKIVA","1,641","$150,000","3","2","0","1980","Private","Single Family Home","$2,734","97","97","97","All Cash","09/15/2015","$99.27","$91.41","0.92","COLDWELL BANKER RESIDENTIAL RE","Gregg Hade","261207111","Luis Escudero","56732","261087566","O","Orlando Regional"
"1","O5406829","SLD","2443 CANTERCLUB TRL","APOPKA","32712","WEKIVA","1,492","$135,000","3","2","0","1980","Private","Single Family Home","$2,659","55","55","65","New Conventional","02/24/2016","$87.87","$90.48","1.03","RE/MAX ASSURED","Jason Zinno","261065746","Marina Munoz","261011031","261206668","O","Orlando Regional"
"1","O5392912","SLD","2536 CANTERCLUB TRL","APOPKA","32712","WEKIVA","1,510","$175,000","3","2","0","1980","None","Single Family Home","$2,591","14","14","14","New Conventional","10/29/2015","$115.89","$115.89","1.00","Keller Williams Heritage Realt","Marci Blanchard","261210086","Karen Wheeler","50935","261084567","O","Orlando Regional"
"1","O5382718","SLD","2552 CANTERCLUB TRL","APOPKA","32712","WEKIVA","1,708","$155,000","3","2","0","1980","None","Single Family Home","$1,665","64","64","64","New Conventional","11/09/2015","$90.75","$90.75","1.00","MIGHTY REALTY INC","Aaron Mighty","261094832","Chandra Turner","50466","261201024","O","Orlando Regional"
"1","O5393302","SLD","665 W CANTON AVE","WINTER PARK","32789","CARVER TOWN FIRST ADD","672","$131,300","2","1","0","1957","None","Single Family Home","$1,189","27","27","27","All Cash","10/28/2015","$162.50","$195.39","1.20","REAL ESTATE PROFESSIONALS SE","David Kellam","261010527","Monica Cook","50503","261202560","O","Orlando Regional"
"1","T2772749","SLD","3412 CANUTE PL","ORLANDO","32818","SILVER STAR ESTATES","1,000","$46,000","3","1","0","1971","None","Single Family Home","$1,255","4","4","4","All Cash","09/25/2015","$39.90","$46.00","1.15","PLATINUM MVP REALTY","Brandon Rimes","261544628","Luz Dominguez","53786A","260501465","T","Tampa"
"1","O5374462","SLD","420 CAPEHART DR","ORLANDO","32822","AZALEA PARK SEC 24","1,023","$91,500","2","1","0","1956","None","Single Family Home","$1,134","36","36","36","New Conventional","08/28/2015","$86.80","$89.44","1.03","VIRTUOSO INTERNATIONAL REALTY","Gabriel Rezende","279569381","Carmen Mulino De Romero","50667","261208585","O","Orlando Regional"
"1","O5348775","SLD","616 CAPEHART DR","ORLANDO","32822","AZALEA PARK SEC 24","1,199","$119,000","3","1","0","1956","None","Single Family Home","$1,472","16","16","56","New FHA","06/15/2015","$99.25","$99.25","1.00","PREMIUM PROPERTIES R.E SERVICE","Consuelo Vallejo Lema","261073799","John Huebner","55171","261010097","O","Orlando Regional"
